Customer ID,first_purchase,last_purchase,num_invoices,total_quantity,monetary,distinct_products,recency_days,frequency,avg_basket_value,avg_qty_per_invoice,kmeans_cluster,agg_cluster,dbscan_cluster,kmeans_label
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,294,484.82,21,23,2,242.41,147.0,2,1,0,Cluster 2
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2,305,406.3,26,396,2,203.15,152.5,0,3,0,Cluster 0
17001,2010-03-25 12:41:00,2011-12-09 09:38:00,19,3782,6640.8,108,1,19,349.5157894736842,199.05263157894737,1,0,0,Cluster 1
17002,2010-03-08 15:46:00,2011-09-15 12:40:00,7,1265,2571.55,64,86,7,367.36428571428576,180.71428571428572,2,1,0,Cluster 2
17003,2010-05-10 11:20:00,2010-11-02 13:15:00,4,494,828.21,90,402,4,207.0525,123.5,2,0,0,Cluster 2
17004,2010-10-11 15:43:00,2011-10-24 14:25:00,4,1233,2324.36,48,46,4,581.09,308.25,3,0,0,Cluster 3
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,2,691,622.36,14,471,2,311.18,345.5,3,2,0,Cluster 3
17006,2010-03-05 13:33:00,2011-12-05 12:09:00,8,572,1635.27,103,5,8,204.40875,71.5,2,0,0,Cluster 2
17007,2010-09-28 13:51:00,2011-10-20 10:47:00,7,717,1120.1,63,51,7,160.0142857142857,102.42857142857143,2,1,0,Cluster 2
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,24,81.36,1,429,1,81.36,24.0,0,3,0,Cluster 0
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,336,242.06,10,551,1,242.06,336.0,0,1,0,Cluster 0
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,118,195.36,11,18,1,195.36,118.0,0,3,0,Cluster 0
17011,2010-02-26 09:47:00,2011-11-09 13:30:00,3,792,671.7,27,30,3,223.9,264.0,2,1,0,Cluster 2
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,251,360.61,34,725,1,360.61,251.0,0,1,0,Cluster 0
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,243,583.4300000000001,63,8,3,194.4766666666667,81.0,2,1,0,Cluster 2
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1978,1838.6100000000001,182,29,3,612.87,659.3333333333334,3,0,0,Cluster 3
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,309,552.4,41,577,1,552.4,309.0,3,2,0,Cluster 3
17017,2009-12-03 13:22:00,2011-12-07 09:32:00,29,9397,12576.99,120,3,29,433.68931034482756,324.0344827586207,1,0,0,Cluster 1
17018,2009-12-05 10:27:00,2011-10-30 11:42:00,6,456,2287.7,26,41,6,381.2833333333333,76.0,2,1,0,Cluster 2
17019,2009-12-02 11:52:00,2011-11-28 13:06:00,11,2396,3602.29,344,11,11,327.4809090909091,217.8181818181818,1,0,0,Cluster 1
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,2,860,935.62,64,542,2,467.81,430.0,3,2,-1,Cluster 3
17021,2010-04-29 20:05:00,2010-09-23 20:01:00,6,992,1182.22,35,442,6,197.03666666666666,165.33333333333334,2,0,0,Cluster 2
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,2,180,260.0,16,31,2,130.0,90.0,0,1,0,Cluster 0
17023,2010-01-11 15:09:00,2010-10-18 15:37:00,3,530,800.18,48,417,3,266.72666666666663,176.66666666666666,2,1,0,Cluster 2
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,69,95.85,2,45,3,31.95,23.0,0,3,0,Cluster 0
17025,2010-03-08 13:37:00,2011-10-10 09:06:00,5,885,1349.67,31,61,5,269.934,177.0,2,1,0,Cluster 2
17026,2010-10-18 15:22:00,2011-06-07 14:28:00,3,107,175.82999999999998,4,185,3,58.60999999999999,35.666666666666664,0,3,0,Cluster 0
17027,2009-12-10 12:10:00,2011-09-22 12:24:00,9,645,1310.63,126,79,9,145.62555555555556,71.66666666666667,2,0,0,Cluster 2
17028,2009-12-18 14:28:00,2010-05-07 15:33:00,3,856,1593.83,85,581,3,531.2766666666666,285.3333333333333,3,2,0,Cluster 3
17029,2010-02-14 10:19:00,2011-08-21 11:06:00,7,1265,2137.3,19,111,7,305.3285714285715,180.71428571428572,2,1,0,Cluster 2
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146,146.87,11,64,1,146.87,146.0,0,3,0,Cluster 0
17031,2010-05-07 14:52:00,2011-11-28 10:23:00,6,1595,2773.85,34,12,6,462.30833333333334,265.8333333333333,2,0,0,Cluster 2
17032,2009-12-10 15:36:00,2010-06-10 12:16:00,8,1667,2984.32,183,548,8,373.04,208.375,1,0,-1,Cluster 1
17033,2010-11-07 12:55:00,2011-09-14 14:34:00,4,871,1332.79,33,86,4,333.1975,217.75,2,1,0,Cluster 2
17034,2010-07-14 12:55:00,2011-11-23 15:14:00,5,694,1276.42,49,16,5,255.28400000000002,138.8,2,1,0,Cluster 2
17035,2009-12-03 10:37:00,2011-04-08 11:23:00,4,327,613.59,29,246,4,153.3975,81.75,0,3,0,Cluster 0
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,76,176.9,12,383,1,176.9,76.0,0,3,0,Cluster 0
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,656,1267.32,75,88,1,1267.32,656.0,3,2,0,Cluster 3
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,2,535,743.17,61,30,2,371.585,267.5,2,1,0,Cluster 2
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,689,1954.99,44,604,1,1954.99,689.0,3,2,0,Cluster 3
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,2,189,463.25,15,138,2,231.625,94.5,2,3,0,Cluster 2
17041,2010-04-18 14:25:00,2011-11-13 11:21:00,6,1303,1655.2,93,27,6,275.8666666666667,217.16666666666666,2,1,0,Cluster 2
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,990,1036.58,74,3,5,207.31599999999997,198.0,2,1,0,Cluster 2
17043,2009-12-09 15:20:00,2011-11-07 15:33:00,8,1616,2593.65,175,32,8,324.20625,202.0,1,0,0,Cluster 1
17044,2009-12-07 12:25:00,2011-11-14 14:28:00,12,5722,11962.3,92,25,12,996.8583333333332,476.8333333333333,3,0,0,Cluster 3
17045,2010-10-06 14:52:00,2011-08-18 17:09:00,5,294,827.6800000000001,44,113,5,165.536,58.8,2,1,0,Cluster 2
17046,2010-03-29 13:46:00,2011-07-05 14:24:00,5,1636,1906.07,76,157,5,381.214,327.2,3,0,0,Cluster 3
17047,2009-12-08 08:48:00,2011-09-15 13:27:00,6,1184,2289.23,114,85,6,381.53833333333336,197.33333333333334,2,0,0,Cluster 2
17048,2010-01-18 13:55:00,2011-08-14 11:49:00,7,1068,2071.68,88,118,7,295.9542857142857,152.57142857142858,2,0,0,Cluster 2
17049,2010-03-04 10:23:00,2011-12-07 10:48:00,19,4273,9942.53,316,3,19,523.291052631579,224.89473684210526,1,0,0,Cluster 1
17050,2010-01-26 14:54:00,2011-09-04 13:48:00,11,2432,4648.59,193,96,11,422.59909090909093,221.0909090909091,1,0,0,Cluster 1
17051,2010-03-21 14:55:00,2011-05-29 14:13:00,4,507,706.49,107,194,4,176.6225,126.75,2,0,0,Cluster 2
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,251,399.09,72,28,1,399.09,251.0,2,1,0,Cluster 2
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,122,498.48,13,131,1,498.48,122.0,2,1,0,Cluster 2
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,804,1356.33,64,28,5,271.26599999999996,160.8,2,1,0,Cluster 2
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,83,232.85,24,446,1,232.85,83.0,0,3,0,Cluster 0
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,26,128.60000000000002,8,738,1,128.60000000000002,26.0,0,3,0,Cluster 0
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,129,294.74,48,596,1,294.74,129.0,0,1,0,Cluster 0
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,592,1179.89,51,82,3,393.2966666666667,197.33333333333334,2,1,0,Cluster 2
17059,2010-01-26 14:43:00,2011-11-10 12:27:00,9,3107,4864.57,349,30,9,540.5077777777777,345.22222222222223,1,0,0,Cluster 1
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,216,234.24,5,266,1,234.24,216.0,0,1,0,Cluster 0
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,1526,5232.2300000000005,57,74,11,475.65727272727275,138.72727272727272,2,0,0,Cluster 2
17062,2010-09-26 11:57:00,2011-01-30 11:01:00,6,644,889.75,82,314,6,148.29166666666666,107.33333333333333,2,3,0,Cluster 2
17063,2009-12-01 12:36:00,2011-11-18 16:19:00,13,1899,3638.53,150,21,13,279.8869230769231,146.07692307692307,1,0,0,Cluster 1
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,316,855.45,53,59,3,285.15000000000003,105.33333333333333,2,1,0,Cluster 2
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,2,82,194.7,6,638,2,97.35,41.0,0,3,0,Cluster 0
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,93,228.34,17,726,1,228.34,93.0,0,1,0,Cluster 0
17067,2009-12-08 12:03:00,2009-12-15 08:39:00,3,322,454.54,8,725,3,151.51333333333335,107.33333333333333,0,3,0,Cluster 0
17068,2010-03-28 14:26:00,2011-11-27 13:14:00,47,4351,8987.68,250,12,47,191.2272340425532,92.57446808510639,1,0,0,Cluster 1
17069,2009-12-03 12:27:00,2011-11-11 17:13:00,14,3230,5517.2300000000005,202,28,14,394.08785714285716,230.71428571428572,1,0,0,Cluster 1
17070,2010-10-25 15:57:00,2011-08-17 17:01:00,2,232,437.42,102,114,2,218.71,116.0,2,1,0,Cluster 2
17071,2010-01-24 13:05:00,2011-11-11 16:31:00,13,1934,3793.71,141,28,13,291.82384615384615,148.76923076923077,1,0,0,Cluster 1
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,212,273.35,20,625,1,273.35,212.0,0,1,0,Cluster 0
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,759,1446.09,142,18,4,361.5225,189.75,2,0,0,Cluster 2
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,19,203.05,4,563,1,203.05,19.0,0,3,0,Cluster 0
17075,2009-12-14 11:24:00,2011-11-22 11:58:00,10,785,2236.63,153,18,10,223.663,78.5,1,0,0,Cluster 1
17076,2009-12-04 12:12:00,2011-11-03 17:53:00,6,514,1242.75,31,36,6,207.125,85.66666666666667,2,1,0,Cluster 2
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,36,306.0,1,578,1,306.0,36.0,0,1,0,Cluster 0
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,788,378.2,28,36,2,189.1,394.0,2,2,-1,Cluster 2
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,24,118.80000000000001,2,78,1,118.80000000000001,24.0,0,3,0,Cluster 0
17080,2010-07-01 16:03:00,2011-11-17 12:59:00,7,569,957.53,26,22,7,136.79,81.28571428571429,2,1,0,Cluster 2
17081,2010-02-22 13:19:00,2011-11-14 12:56:00,6,381,949.39,166,25,6,158.23166666666665,63.5,2,0,0,Cluster 2
17082,2009-12-15 11:25:00,2011-11-06 15:17:00,6,2526,4732.03,117,33,6,788.6716666666666,421.0,3,0,0,Cluster 3
17083,2010-02-09 11:46:00,2011-08-22 15:43:00,9,1955,4049.79,30,109,9,449.9766666666667,217.22222222222223,2,0,0,Cluster 2
17084,2010-11-08 14:20:00,2011-11-04 14:54:00,3,3178,5001.21,263,35,3,1667.07,1059.3333333333333,3,0,0,Cluster 3
17085,2009-12-06 12:16:00,2011-08-08 14:15:00,28,3583,7847.67,411,123,28,280.2739285714286,127.96428571428571,1,0,0,Cluster 1
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,1859,2050.08,76,7,6,341.68,309.8333333333333,2,0,0,Cluster 2
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,113,221.53,12,738,1,221.53,113.0,0,1,0,Cluster 0
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,868,1991.01,96,28,4,497.7525,217.0,2,1,0,Cluster 2
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,35,128.45,4,386,1,128.45,35.0,0,3,0,Cluster 0
17090,2010-07-19 16:02:00,2011-12-05 13:44:00,13,1344,3080.1800000000003,54,4,13,236.9369230769231,103.38461538461539,2,0,0,Cluster 2
17091,2009-12-16 15:45:00,2011-12-07 10:43:00,19,3732,7495.75,242,3,19,394.5131578947368,196.42105263157896,1,0,0,Cluster 1
17092,2010-02-02 16:42:00,2011-10-20 19:51:00,11,3768,5511.41,273,50,11,501.0372727272727,342.54545454545456,1,0,0,Cluster 1
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,114,235.88,13,593,1,235.88,114.0,0,3,0,Cluster 0
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2,212,402.20000000000005,18,322,2,201.10000000000002,106.0,0,3,0,Cluster 0
17095,2009-12-15 12:32:00,2011-11-17 12:21:00,7,1695,2572.25,110,23,7,367.4642857142857,242.14285714285714,1,0,0,Cluster 1
17096,2010-06-02 14:48:00,2011-11-24 15:01:00,11,1559,3697.93,162,15,11,336.17545454545456,141.72727272727272,1,0,0,Cluster 1
17097,2010-10-05 14:09:00,2011-12-07 17:05:00,9,582,1143.36,182,2,9,127.03999999999999,64.66666666666667,1,0,0,Cluster 1
17098,2010-06-17 10:30:00,2010-11-23 12:13:00,3,125,591.0699999999999,10,382,3,197.0233333333333,41.666666666666664,0,3,0,Cluster 0
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,317,582.17,40,533,1,582.17,317.0,3,2,0,Cluster 3
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,800,971.74,65,18,2,485.87,400.0,3,2,0,Cluster 3
17101,2010-06-07 15:12:00,2011-11-29 13:57:00,7,1175,2507.05,54,10,7,358.15000000000003,167.85714285714286,2,1,0,Cluster 2
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,2,25.5,1,262,1,25.5,2.0,0,3,0,Cluster 0
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,471,424.3,32,722,1,424.3,471.0,3,2,0,Cluster 3
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,149,474.03,19,424,1,474.03,149.0,2,1,0,Cluster 2
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,693,665.78,80,159,2,332.89,346.5,3,1,0,Cluster 3
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,153,481.58,51,389,1,481.58,153.0,2,1,0,Cluster 2
17107,2010-01-31 15:47:00,2011-11-06 14:14:00,10,7530,16052.72,377,33,10,1605.272,753.0,1,0,0,Cluster 1
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,31,174.95,9,664,1,174.95,31.0,0,3,0,Cluster 0
17109,2010-07-30 12:42:00,2011-11-10 16:59:00,8,788,1291.71,124,29,8,161.46375,98.5,2,0,0,Cluster 2
17110,2010-04-08 13:32:00,2011-06-27 12:58:00,3,136,499.9,38,165,3,166.63333333333333,45.333333333333336,0,1,0,Cluster 0
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,2,581,459.58,44,47,2,229.79,290.5,2,1,0,Cluster 2
17112,2010-07-25 11:14:00,2010-07-25 11:14:00,1,130,197.57,44,503,1,197.57,130.0,0,1,0,Cluster 0
17113,2010-01-11 10:14:00,2010-05-14 13:59:00,6,913,2305.59,122,574,6,384.26500000000004,152.16666666666666,2,0,-1,Cluster 2
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,215,801.12,85,6,8,100.14,26.875,2,0,0,Cluster 2
17115,2009-12-05 12:13:00,2011-12-01 14:30:00,7,885,2761.4900000000002,102,8,7,394.49857142857144,126.42857142857143,2,0,0,Cluster 2
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,392,389.78,47,648,1,389.78,392.0,3,1,0,Cluster 3
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,68,116.19999999999999,9,288,1,116.19999999999999,68.0,0,3,0,Cluster 0
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,154,157.02,10,318,1,157.02,154.0,0,3,0,Cluster 0
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,334,606.91,35,3,2,303.455,167.0,2,1,0,Cluster 2
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,120,307.46,18,233,1,307.46,120.0,0,1,0,Cluster 0
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,106,314.74,12,403,1,314.74,106.0,0,1,0,Cluster 0
17122,2010-07-28 09:34:00,2011-08-12 14:33:00,4,368,570.5,23,119,4,142.625,92.0,2,1,0,Cluster 2
17123,2010-05-16 11:52:00,2011-07-01 10:47:00,3,676,977.17,37,162,3,325.7233333333333,225.33333333333334,2,1,0,Cluster 2
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,129,294.24,31,185,1,294.24,129.0,2,1,0,Cluster 2
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,281,230.5,34,50,1,230.5,281.0,2,1,0,Cluster 2
17126,2010-08-31 13:41:00,2011-07-10 13:52:00,9,1426,2016.43,295,152,9,224.04777777777778,158.44444444444446,1,0,0,Cluster 1
17127,2009-12-04 15:18:00,2010-10-07 09:54:00,5,340,1155.0300000000002,27,429,5,231.00600000000003,68.0,2,3,0,Cluster 2
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,76,157.09,14,335,1,157.09,76.0,0,3,0,Cluster 0
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,5,31.85,2,520,1,31.85,5.0,0,3,0,Cluster 0
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,983,2463.17,78,5,5,492.634,196.6,2,1,0,Cluster 2
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2,963,1220.9099999999999,62,452,2,610.4549999999999,481.5,3,2,0,Cluster 3
17133,2010-03-21 12:31:00,2011-11-24 12:27:00,12,10107,14622.33,22,16,12,1218.5275,842.25,3,2,0,Cluster 3
17134,2010-09-23 18:32:00,2011-08-25 09:53:00,3,144,625.3,31,107,3,208.4333333333333,48.0,2,1,0,Cluster 2
17135,2010-05-09 16:03:00,2011-11-23 16:48:00,10,1686,1722.18,98,16,10,172.21800000000002,168.6,2,0,0,Cluster 2
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,256,231.68,14,662,1,231.68,256.0,0,1,0,Cluster 0
17137,2010-01-31 12:27:00,2010-10-19 14:51:00,6,680,1099.81,125,416,6,183.30166666666665,113.33333333333333,2,0,0,Cluster 2
17138,2010-02-04 14:19:00,2011-03-09 11:54:00,7,2024,4417.27,234,276,7,631.0385714285715,289.14285714285717,1,0,0,Cluster 1
17139,2010-01-11 11:31:00,2011-11-24 10:12:00,25,9853,19566.76,447,16,25,782.6704,394.12,1,0,0,Cluster 1
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,296,454.12,16,247,1,454.12,296.0,3,2,0,Cluster 3
17141,2010-01-24 14:19:00,2010-10-17 14:54:00,4,423,727.58,138,418,4,181.895,105.75,2,0,0,Cluster 2
17142,2010-01-24 15:23:00,2011-04-14 18:22:00,4,322,1275.25,78,239,4,318.8125,80.5,2,0,0,Cluster 2
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,2,314,880.97,82,417,2,440.485,157.0,2,1,0,Cluster 2
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,483,984.57,42,1,2,492.285,241.5,2,1,0,Cluster 2
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,2591,3120.91,168,513,4,780.2275,647.75,3,0,-1,Cluster 3
17146,2010-02-02 09:39:00,2011-08-26 12:44:00,13,2188,5852.64,164,106,13,450.20307692307694,168.30769230769232,1,0,0,Cluster 1
17147,2010-01-11 09:38:00,2011-11-17 12:32:00,9,1308,3199.95,99,23,9,355.54999999999995,145.33333333333334,2,0,0,Cluster 2
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,82,124.88,9,52,1,124.88,82.0,0,3,0,Cluster 0
17149,2010-09-14 14:56:00,2010-09-14 14:56:00,1,18,143.10000000000002,6,451,1,143.10000000000002,18.0,0,3,0,Cluster 0
17150,2009-12-06 10:51:00,2010-11-28 11:27:00,6,397,1357.95,64,377,6,226.32500000000002,66.16666666666667,2,1,0,Cluster 2
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,42,231.90000000000003,4,735,1,231.90000000000003,42.0,0,3,0,Cluster 0
17152,2010-10-10 12:40:00,2011-05-29 12:19:00,4,577,2016.5,9,195,4,504.125,144.25,2,1,0,Cluster 2
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,104,213.78,14,24,1,213.78,104.0,0,3,0,Cluster 0
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,490,329.34,23,75,1,329.34,490.0,3,2,0,Cluster 3
17155,2009-12-03 11:34:00,2011-11-22 12:38:00,7,987,892.46,43,18,7,127.49428571428572,141.0,2,1,0,Cluster 2
17156,2010-08-05 11:30:00,2010-08-05 11:30:00,1,391,591.87,39,492,1,591.87,391.0,3,2,0,Cluster 3
17157,2009-12-04 13:00:00,2011-12-02 09:10:00,19,2092,5151.9,78,8,19,271.15263157894736,110.10526315789474,2,0,0,Cluster 2
17158,2010-03-07 15:50:00,2011-11-07 15:15:00,5,1147,1980.0,74,32,5,396.0,229.4,2,1,0,Cluster 2
17159,2010-03-04 14:53:00,2011-11-18 10:52:00,5,1348,2099.59,115,22,5,419.918,269.6,1,0,0,Cluster 1
17160,2009-12-04 10:57:00,2011-11-08 14:05:00,17,8390,10209.16,215,31,17,600.5388235294117,493.52941176470586,1,0,0,Cluster 1
17161,2010-09-21 16:44:00,2010-09-21 16:44:00,1,537,856.01,52,444,1,856.01,537.0,3,2,0,Cluster 3
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1001,1715.46,81,29,10,171.546,100.1,2,0,0,Cluster 2
17163,2010-02-02 10:39:00,2011-11-18 08:57:00,4,531,699.78,27,22,4,174.945,132.75,2,1,0,Cluster 2
17164,2011-03-11 14:26:00,2011-11-07 09:14:00,7,1501,2467.35,92,33,7,352.4785714285714,214.42857142857142,2,0,0,Cluster 2
17165,2009-12-11 09:18:00,2011-02-28 16:39:00,6,788,1794.32,77,284,6,299.05333333333334,131.33333333333334,2,0,0,Cluster 2
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,2,78,206.34,11,39,2,103.17,39.0,0,3,0,Cluster 0
17167,2010-09-20 14:02:00,2010-11-25 10:05:00,3,429,867.11,64,380,3,289.0366666666667,143.0,2,1,0,Cluster 2
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,220,400.2,21,499,1,400.2,220.0,0,1,0,Cluster 0
17169,2010-05-10 13:00:00,2011-10-13 10:25:00,3,671,1156.73,64,58,3,385.57666666666665,223.66666666666666,2,1,0,Cluster 2
17170,2010-11-15 16:23:00,2010-11-30 15:55:00,2,152,178.68,8,374,2,89.34,76.0,0,3,0,Cluster 0
17171,2010-02-16 12:02:00,2011-02-23 16:37:00,2,225,384.59,25,289,2,192.295,112.5,0,3,0,Cluster 0
17172,2009-12-13 11:46:00,2011-09-22 09:36:00,3,1215,956.5699999999999,39,79,3,318.8566666666666,405.0,3,2,0,Cluster 3
17173,2011-07-31 15:26:00,2011-12-04 14:40:00,8,1122,3766.6,36,5,8,470.825,140.25,2,1,0,Cluster 2
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,41,59.9,4,218,1,59.9,41.0,0,3,0,Cluster 0
17175,2011-02-16 14:56:00,2011-10-26 15:31:00,4,866,1443.69,42,44,4,360.9225,216.5,2,1,0,Cluster 2
17176,2010-01-31 15:49:00,2011-05-22 12:41:00,3,576,902.3199999999999,37,202,3,300.7733333333333,192.0,2,1,0,Cluster 2
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,1,40,119.5,29,505,1,119.5,40.0,0,3,0,Cluster 0
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,100,432.96,31,731,1,432.96,100.0,0,1,0,Cluster 0
17179,2010-05-26 11:22:00,2011-06-14 16:48:00,6,625,1507.26,75,178,6,251.21,104.16666666666667,2,1,0,Cluster 2
17180,2010-01-21 17:43:00,2011-10-14 15:46:00,11,1809,2236.77,189,56,11,203.34272727272727,164.45454545454547,1,0,0,Cluster 1
17181,2010-04-23 11:21:00,2011-10-13 14:48:00,3,268,309.85,28,57,3,103.28333333333335,89.33333333333333,0,1,0,Cluster 0
17182,2009-12-21 15:22:00,2010-10-13 10:09:00,2,54,321.3,4,423,2,160.65,27.0,0,3,0,Cluster 0
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,1296,3347.31,42,8,6,557.885,216.0,2,0,0,Cluster 2
17184,2009-12-09 14:17:00,2010-05-19 14:24:00,2,73,198.41000000000003,14,569,2,99.20500000000001,36.5,0,3,0,Cluster 0
17185,2010-04-20 13:49:00,2010-04-27 12:15:00,3,119,229.46,38,592,3,76.48666666666666,39.666666666666664,0,3,0,Cluster 0
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,2,200,144.0,1,47,2,72.0,100.0,0,3,0,Cluster 0
17187,2010-07-01 14:38:00,2011-04-27 12:39:00,2,426,467.71,21,227,2,233.855,213.0,2,1,0,Cluster 2
17188,2009-12-08 19:16:00,2011-11-28 13:53:00,13,2569,4592.93,136,11,13,353.3023076923077,197.6153846153846,1,0,0,Cluster 1
17189,2009-12-02 11:45:00,2011-08-25 19:39:00,5,601,953.63,101,106,5,190.726,120.2,2,0,0,Cluster 2
17190,2010-03-05 13:21:00,2011-10-12 11:33:00,7,2218,1726.57,160,59,7,246.65285714285713,316.85714285714283,1,0,0,Cluster 1
17191,2009-12-01 16:34:00,2011-11-11 16:58:00,15,2208,4310.34,269,28,15,287.356,147.2,1,0,0,Cluster 1
17192,2010-06-21 16:07:00,2010-06-21 16:07:00,1,45,75.28,20,536,1,75.28,45.0,0,3,0,Cluster 0
17193,2009-12-02 10:02:00,2011-11-04 12:47:00,9,1668,2310.04,28,36,9,256.6711111111111,185.33333333333334,2,1,0,Cluster 2
17194,2010-06-27 13:16:00,2011-03-11 12:05:00,3,420,812.5,57,274,3,270.8333333333333,140.0,2,1,0,Cluster 2
17195,2010-02-22 13:05:00,2010-02-22 13:05:00,1,486,562.98,31,655,1,562.98,486.0,3,2,0,Cluster 3
17196,2010-10-08 11:31:00,2010-10-08 11:31:00,1,154,327.75,84,428,1,327.75,154.0,2,1,0,Cluster 2
17197,2011-11-10 10:32:00,2011-11-10 10:32:00,1,191,1013.01,29,30,1,1013.01,191.0,3,2,-1,Cluster 3
17198,2010-12-03 14:54:00,2011-11-16 10:39:00,3,357,692.22,89,24,3,230.74,119.0,2,1,0,Cluster 2
17199,2010-05-06 13:53:00,2010-05-06 13:53:00,1,232,135.04000000000002,8,582,1,135.04000000000002,232.0,0,3,0,Cluster 0
17200,2010-02-25 13:23:00,2010-11-17 13:04:00,4,367,356.71,25,387,4,89.1775,91.75,0,3,0,Cluster 0
17201,2010-02-10 12:26:00,2011-10-17 11:55:00,4,1004,1143.1,154,54,4,285.775,251.0,1,0,0,Cluster 1
17202,2010-10-15 11:25:00,2010-10-15 11:25:00,1,55,160.65,8,421,1,160.65,55.0,0,3,0,Cluster 0
17203,2010-11-16 12:52:00,2011-11-04 12:27:00,10,4597,5564.09,195,36,10,556.409,459.7,1,0,0,Cluster 1
